"","ego","alter","indice_norm","time","ego_name","alter_name","indice_euclidien","indice_scalar_product","indice_normalised"
"1435",4,55,0.804577039981295,1,"Diarrhoeal diseases","Obstetric haemorrhage",0.856084301765145,0.845850603497051,0.104913902439024
"1436",5,55,0.762119232572669,1,"Malaria","Obstetric haemorrhage",0.782817989749161,0.754453365981939,0.0890642276422764
"1437",6,55,0.773910939530307,1,"Measles","Obstetric haemorrhage",0.830308527493809,0.806581014354967,0.0852956504065041
"1438",7,55,0.770133508695322,1,"Meningitis and encephalitis","Obstetric haemorrhage",0.797737841926306,0.776343916527786,0.0957838211382113
"1439",8,55,0.758025124286397,1,"Tetanus","Obstetric haemorrhage",0.810786222675353,0.765196342542786,0.0769753252032519
"1440",9,55,0.831009752253509,1,"Pulmonary tuberculosis","Obstetric haemorrhage",0.886308953471557,0.878752495666937,0.101038658536585
"1441",10,55,0.811446776362703,1,"Pertussis","Obstetric haemorrhage",0.87209950376032,0.86233538001439,0.093349430894309
"1442",11,55,0.729849723576497,1,"Haemorrhagic fever","Obstetric haemorrhage",0.744064327409341,0.706949674103307,0.0886765040650407
"1443",12,55,0.739221816237412,1,"Other and unspecified infect dis","Obstetric haemorrhage",0.763383997690885,0.717499838137759,0.0842968292682926
"1444",13,55,0.801557370742945,1,"Oral neoplasms","Obstetric haemorrhage",0.867985701887409,0.85618966341221,0.0919028861788618
"1445",14,55,0.832528364850168,1,"Digestive neoplasms","Obstetric haemorrhage",0.878623510772726,0.870956728584628,0.112245569105691
"1446",15,55,0.849292703756811,1,"Respiratory neoplasms","Obstetric haemorrhage",0.906913392982465,0.901633202741386,0.105266585365854
"1447",16,55,0.754223949212686,1,"Breast neoplasms","Obstetric haemorrhage",0.810295447071607,0.789512752307213,0.0865248780487805
"1448",17,55,0.807189478858183,1,"Reproductive neoplasms MF","Obstetric haemorrhage",0.861964513954946,0.852509512657814,0.109547195121951
"1449",18,55,0.778028630235797,1,"Other and unspecified neoplasms","Obstetric haemorrhage",0.839318636684674,0.817531088805171,0.0873866260162602
"1450",19,55,0.75201680638897,1,"Severe anaemia","Obstetric haemorrhage",0.782843864011602,0.726919987341232,0.0769774796747967
"1451",20,55,0.823891961893741,1,"Severe malnutrition","Obstetric haemorrhage",0.877801999631683,0.86652188976627,0.0967737804878048
"1452",21,55,0.794856256744108,1,"Diabetes mellitus","Obstetric haemorrhage",0.854296522201622,0.838167766840463,0.0904307317073171
"1453",22,55,0.673860261123276,1,"Acute cardiac disease","Obstetric haemorrhage",0.726417525881608,0.670081428646155,0.0729497560975611
"1454",23,55,0.751593725778484,1,"Sickle cell with crisis","Obstetric haemorrhage",0.82015793908048,0.77107607790835,0.0764713008130079
"1455",24,55,0.724481869540383,1,"Stroke","Obstetric haemorrhage",0.769447348834127,0.735710873487038,0.0833713414634144
"1456",25,55,0.769890228930455,1,"Other and unspecified cardiac dis","Obstetric haemorrhage",0.820545553829649,0.793991739598186,0.086672113821138
"1457",26,55,0.841574217136918,1,"Chronic obstructive pulmonary dis","Obstetric haemorrhage",0.900108430214145,0.894838326060287,0.110596707317073
"1458",27,55,0.70759919958756,1,"Asthma","Obstetric haemorrhage",0.754086897741157,0.720078277572027,0.0822950813008129
"1459",28,55,0.745922039384664,1,"Acute abdomen","Obstetric haemorrhage",0.784459556382227,0.751331501362847,0.0866115853658535
"1460",29,55,0.813615363246927,1,"Liver cirrhosis","Obstetric haemorrhage",0.880740271564805,0.864269893376674,0.0904859349593495
"1461",30,55,0.778985771068465,1,"Renal failure","Obstetric haemorrhage",0.83599110351002,0.808225409438935,0.0843676422764226
"1462",31,55,0.726545193697421,1,"Epilepsy","Obstetric haemorrhage",0.760649073118196,0.724748461454474,0.0831684552845527
"1463",32,55,0.774793768494557,1,"Other and unspecified NCD","Obstetric haemorrhage",0.831502369781681,0.781820951258296,0.0772190650406504
"1464",33,55,0.813193118538179,1,"Congenital malformation","Obstetric haemorrhage",0.851108119483473,0.822462034752921,0.0830179268292684
"1465",34,55,0.742663648468113,1,"Prematurity","Obstetric haemorrhage",0.757948126638059,0.715564870628399,0.0809670325203252
"1466",35,55,0.747466404332477,1,"Birth asphyxia","Obstetric haemorrhage",0.768903195966423,0.73531435056967,0.0828070325203252
"1467",36,55,0.791922444747122,1,"Neonatal pneumonia","Obstetric haemorrhage",0.8104216272676,0.784832486849941,0.0903090650406504
"1468",37,55,0.772515210471923,1,"Neonatal sepsis","Obstetric haemorrhage",0.796877700221923,0.758640707698589,0.0799452439024389
"1469",38,55,0.701432893809052,1,"Other and unspecified neonatal CoD","Obstetric haemorrhage",0.72856624945243,0.64931522295351,0.066843617886179
"1470",39,55,0.724274366497995,1,"Fresh stillbirth","Obstetric haemorrhage",0.720301697333242,0.675794400363703,0.0770312601626015
"1471",40,55,0.715065956661901,1,"Macerated stillbirth","Obstetric haemorrhage",0.710015474193977,0.65840377365444,0.0735940650406503
"1472",41,55,0.661113005202326,1,"Road traffic accident","Obstetric haemorrhage",0.731319553366272,0.684006103813241,0.0706277235772358
"1473",42,55,0.682951362487565,1,"Other transport accident","Obstetric haemorrhage",0.75812284151925,0.717795143153736,0.0710159756097561
"1474",43,55,0.663226952291178,1,"Accid fall","Obstetric haemorrhage",0.724301381324854,0.67223421973679,0.0681278048780487
"1475",44,55,0.685933328199819,1,"Accid drowning and submersion","Obstetric haemorrhage",0.738334232988842,0.692557224036446,0.0709735772357723
"1476",45,55,0.684826224219593,1,"Accid expos to smoke fire & flame","Obstetric haemorrhage",0.733077811931225,0.687703123301652,0.0726239837398374
"1477",46,55,0.684508257838351,1,"Contact with venomous plant/animal","Obstetric haemorrhage",0.744338919867523,0.694956299575858,0.0698971138211383
"1478",47,55,0.692619874146942,1,"Exposure to force of nature","Obstetric haemorrhage",0.744826886538208,0.69508241288924,0.0694591869918699
"1479",48,55,0.686579701439963,1,"Accid poisoning & noxious subs","Obstetric haemorrhage",0.732865944673398,0.685551150275615,0.074160487804878
"1480",49,55,0.6850436895106,1,"Intentional self-harm","Obstetric haemorrhage",0.738874592676268,0.692788784491809,0.0732011788617886
"1481",50,55,0.652371056530344,1,"Assault","Obstetric haemorrhage",0.722179233016004,0.680983566187983,0.0718320731707318
"1482",51,55,0.615883106424522,1,"Other and unspecified external CoD","Obstetric haemorrhage",0.657130566456504,0.562131374353056,0.0621147154471546
"1483",52,55,0.434239073548878,1,"Ectopic pregnancy","Obstetric haemorrhage",0.532692966934229,0.428396635754359,0.0495813821138211
"1484",53,55,0.523776186327664,1,"Abortion-related death","Obstetric haemorrhage",0.591962175442364,0.516607619811249,0.0652053658536585
"1485",54,55,0.484102156399148,1,"Pregnancy-induced hypertension","Obstetric haemorrhage",0.603685277580837,0.531012643185845,0.0607926829268293
"1486",1,56,0.735709638800905,1,"Sepsis (non-obstetric)","Obstructed labour",0.740899898632759,0.682763463952855,0.0658756504065041
"1487",2,56,0.784598967155515,1,"Acute resp infect incl pneumonia","Obstructed labour",0.801892068018599,0.782626323637225,0.0879895528455284
"1488",3,56,0.760541071593557,1,"HIV/AIDS related death","Obstructed labour",0.772530496009098,0.745615522931447,0.0839897967479675
"1489",4,56,0.721790340784663,1,"Diarrhoeal diseases","Obstructed labour",0.745095765033693,0.710225566563689,0.0870886991869917
"1490",5,56,0.714497133480972,1,"Malaria","Obstructed labour",0.702022545115078,0.659892854549099,0.076539837398374
"1491",6,56,0.765345462298804,1,"Measles","Obstructed labour",0.79033911724697,0.766164202755324,0.0768972764227642
"1492",7,56,0.732127507468148,1,"Meningitis and encephalitis","Obstructed labour",0.756114304687056,0.727132544397739,0.0839260975609755
"1493",8,56,0.743202118610862,1,"Tetanus","Obstructed labour",0.756008764753266,0.710563869184623,0.0682314227642277
"1494",9,56,0.825307179869455,1,"Pulmonary tuberculosis","Obstructed labour",0.867009525733425,0.858198415977428,0.0923069512195122
"1495",10,56,0.765292800113649,1,"Pertussis","Obstructed labour",0.816784974774955,0.800329115960273,0.0805860162601626
"1496",11,56,0.684009555914759,1,"Haemorrhagic fever","Obstructed labour",0.675353410734344,0.626259998457754,0.0764447967479675
"1497",12,56,0.684037963089275,1,"Other and unspecified infect dis","Obstructed labour",0.668882231889727,0.609753262875414,0.071341544715447
"1498",13,56,0.790535401482338,1,"Oral neoplasms","Obstructed labour",0.843176138537578,0.830878923992399,0.0829394715447155
"1499",14,56,0.793424508131538,1,"Digestive neoplasms","Obstructed labour",0.815143184206987,0.797570579020008,0.0992455691056911
"1500",15,56,0.840604440116234,1,"Respiratory neoplasms","Obstructed labour",0.891909608077953,0.886069665210866,0.0960023577235773
"1501",16,56,0.735564692188489,1,"Breast neoplasms","Obstructed labour",0.774249768562371,0.749570338547329,0.07722
"1502",17,56,0.748977483830933,1,"Reproductive neoplasms MF","Obstructed labour",0.781645994224104,0.754277314416745,0.0943520731707317
"1503",18,56,0.769593920638752,1,"Other and unspecified neoplasms","Obstructed labour",0.809157568067304,0.788803142089748,0.0789435365853659
"1504",19,56,0.775226575495174,1,"Severe anaemia","Obstructed labour",0.809443856033835,0.778594652450496,0.0718026829268293
"1505",20,56,0.806836411500967,1,"Severe malnutrition","Obstructed labour",0.836530277590702,0.822843012502554,0.0869119918699185
"1506",21,56,0.781081144446963,1,"Diabetes mellitus","Obstructed labour",0.820681845009088,0.803898671823354,0.0812559349593496
"1507",22,56,0.673182285197919,1,"Acute cardiac disease","Obstructed labour",0.685446883083322,0.632195693307014,0.0663196747967481
"1508",23,56,0.735768377707286,1,"Sickle cell with crisis","Obstructed labour",0.775680747304151,0.730255971396732,0.0676948780487806
"1509",24,56,0.72814252620018,1,"Stroke","Obstructed labour",0.74841837311311,0.717063586353507,0.0767006097560973
"1510",25,56,0.759401533718081,1,"Other and unspecified cardiac dis","Obstructed labour",0.802176431444606,0.780136519407473,0.0780948780487803
"1511",26,56,0.834371727005305,1,"Chronic obstructive pulmonary dis","Obstructed labour",0.887481741255807,0.877677927822372,0.101523536585366
"1512",27,56,0.68682453245849,1,"Asthma","Obstructed labour",0.727350150258373,0.691905857235747,0.0731893902439023
"1513",28,56,0.619822140935216,1,"Acute abdomen","Obstructed labour",0.60097776558072,0.52666337181803,0.0659327235772359
"1514",29,56,0.761995449228452,1,"Liver cirrhosis","Obstructed labour",0.79129732524179,0.764634732207988,0.0773233333333331
"1515",30,56,0.714418750438204,1,"Renal failure","Obstructed labour",0.728146933111439,0.684383355965313,0.0704164227642278
"1516",31,56,0.73003077950155,1,"Epilepsy","Obstructed labour",0.745461425857725,0.713441671769955,0.0764570731707315
"1517",32,56,0.760617683821286,1,"Other and unspecified NCD","Obstructed labour",0.786655304305458,0.740303245218795,0.0683979268292682
"1518",33,56,0.797980882874043,1,"Congenital malformation","Obstructed labour",0.818739861388384,0.793666828784042,0.0736927235772358
"1519",34,56,0.717172742842661,1,"Prematurity","Obstructed labour",0.727592627948939,0.688517289240227,0.0712028048780488
"1520",35,56,0.724009193471236,1,"Birth asphyxia","Obstructed labour",0.742953917904197,0.710412963779582,0.0731566260162601
"1521",36,56,0.776895377493101,1,"Neonatal pneumonia","Obstructed labour",0.778281261291006,0.752937584222232,0.0810285772357722
"1522",37,56,0.753346986508856,1,"Neonatal sepsis","Obstructed labour",0.758103124672271,0.722490463553781,0.0706241056910571
"1523",38,56,0.667586047645318,1,"Other and unspecified neonatal CoD","Obstructed labour",0.686111871481286,0.615962853893003,0.0571159756097562
"1524",39,56,0.721849283628318,1,"Fresh stillbirth","Obstructed labour",0.702906101490471,0.660962221295207,0.0697426422764227
"1525",40,56,0.7115888830624,1,"Macerated stillbirth","Obstructed labour",0.689642056930514,0.642775399555191,0.0663054471544716
"1526",41,56,0.662286431066765,1,"Road traffic accident","Obstructed labour",0.697701356129433,0.652124662743448,0.0643025203252032
"1527",42,56,0.68210386019699,1,"Other transport accident","Obstructed labour",0.726543961764009,0.688251102311555,0.0642842682926829
"1528",43,56,0.659864629611334,1,"Accid fall","Obstructed labour",0.693883221701341,0.645916344490119,0.0613554471544715
"1529",44,56,0.684567024205427,1,"Accid drowning and submersion","Obstructed labour",0.715778540838433,0.674787784552851,0.0641646341463414
"1530",45,56,0.683764399594119,1,"Accid expos to smoke fire & flame","Obstructed labour",0.70989220278757,0.668228361098515,0.0658516260162601
"1531",46,56,0.656567550190838,1,"Contact with venomous plant/animal","Obstructed labour",0.70083642867474,0.652789066355661,0.0606491463414635
"1532",47,56,0.664987581956395,1,"Exposure to force of nature","Obstructed labour",0.710638074376494,0.665025050923647,0.0602112195121951
"1533",48,56,0.615021629299698,1,"Accid poisoning & noxious subs","Obstructed labour",0.625822623291855,0.559166712243895,0.0604409756097561
"1534",49,56,0.658898070080196,1,"Intentional self-harm","Obstructed labour",0.68488801442332,0.635253089903529,0.0639897967479675
"1535",50,56,0.6479597519245,1,"Assault","Obstructed labour",0.692098749120374,0.647732725524987,0.0650353252032521
"1536",51,56,0.610603249895382,1,"Other and unspecified external CoD","Obstructed labour",0.607379664823465,0.520146321980208,0.0556350406504066
"1537",52,56,0.303827689740023,1,"Ectopic pregnancy","Obstructed labour",0.354351790197416,0.221943050320563,0.0317317886178862
"1538",53,56,0.366028121674491,1,"Abortion-related death","Obstructed labour",0.438256673019768,0.320729606763517,0.0420021138211382
"1539",54,56,0.446515049002956,1,"Pregnancy-induced hypertension","Obstructed labour",0.542572975080386,0.454202326086818,0.0517235772357724
"1540",55,56,0.37315255812848,1,"Obstetric haemorrhage","Obstructed labour",0.49571274684039,0.38614603083332,0.0459512195121951
"1541",1,57,0.578666172357453,1,"Sepsis (non-obstetric)","Pregnancy-related sepsis",0.597332418560205,0.498718372418371,0.0472069512195123
"1542",2,57,0.664897994060724,1,"Acute resp infect incl pneumonia","Pregnancy-related sepsis",0.698952873935506,0.655961491369145,0.0692720731707318
"1543",3,57,0.725989781949063,1,"HIV/AIDS related death","Pregnancy-related sepsis",0.741227795110999,0.708964212471742,0.074394268292683
"1544",4,57,0.729261623922374,1,"Diarrhoeal diseases","Pregnancy-related sepsis",0.796918895310806,0.770149173528264,0.0821842276422763
"1545",5,57,0.635208956949285,1,"Malaria","Pregnancy-related sepsis",0.618445014633136,0.553039224735923,0.062989024390244
"1546",6,57,0.651558632556599,1,"Measles","Pregnancy-related sepsis",0.71386531888507,0.674284481718148,0.0602773577235773
"1547",7,57,0.630012430805535,1,"Meningitis and encephalitis","Pregnancy-related sepsis",0.629655527659832,0.563913692507421,0.0672045528455286
"1548",8,57,0.6822144359746,1,"Tetanus","Pregnancy-related sepsis",0.733187171028918,0.688454898442294,0.0572009349593497
"1549",9,57,0.793723545333275,1,"Pulmonary tuberculosis","Pregnancy-related sepsis",0.847729091581591,0.83528759757491,0.0824553252032521
"1550",10,57,0.730552520889084,1,"Pertussis","Pregnancy-related sepsis",0.772839241743281,0.746796904877827,0.0711116260162601
"1551",11,57,0.63549201430853,1,"Haemorrhagic fever","Pregnancy-related sepsis",0.621458514926643,0.556690611556657,0.0659630894308943
"1552",12,57,0.569310490336739,1,"Other and unspecified infect dis","Pregnancy-related sepsis",0.537652843871962,0.443982924614951,0.0548435772357725
"1553",13,57,0.771490432368318,1,"Oral neoplasms","Pregnancy-related sepsis",0.818508212272193,0.802231431033036,0.0747992276422764
"1554",14,57,0.769282910188414,1,"Digestive neoplasms","Pregnancy-related sepsis",0.804369101322475,0.782446131582821,0.0901012601626016
"1555",15,57,0.825599378028836,1,"Respiratory neoplasms","Pregnancy-related sepsis",0.873050692611483,0.8642853129156,0.0877157723577235
"1556",16,57,0.716798118886885,1,"Breast neoplasms","Pregnancy-related sepsis",0.750815633004364,0.720247965774789,0.0695431707317073
"1557",17,57,0.751367062298083,1,"Reproductive neoplasms MF","Pregnancy-related sepsis",0.793238668547808,0.764119703627952,0.0886711788617886
"1558",18,57,0.7414422662576,1,"Other and unspecified neoplasms","Pregnancy-related sepsis",0.776446422855773,0.751564396755871,0.0701528861788618
"1559",19,57,0.749431490800139,1,"Severe anaemia","Pregnancy-related sepsis",0.797638120864314,0.76949999217461,0.0634469918699187
"1560",20,57,0.7873457294455,1,"Severe malnutrition","Pregnancy-related sepsis",0.841221876983817,0.828801041239918,0.0785441056910568
"1561",21,57,0.754053036233387,1,"Diabetes mellitus","Pregnancy-related sepsis",0.807197290370343,0.788988617404722,0.0724408943089431
"1562",22,57,0.698901089035135,1,"Acute cardiac disease","Pregnancy-related sepsis",0.737558691884353,0.702671611718028,0.0632891869918701
"1563",23,57,0.707013818688365,1,"Sickle cell with crisis","Pregnancy-related sepsis",0.763131773409228,0.721896010595503,0.0594204878048782
"1564",24,57,0.715600707842249,1,"Stroke","Pregnancy-related sepsis",0.778981284153173,0.75529890396343,0.0696823170731709
"1565",25,57,0.75669315966495,1,"Other and unspecified cardiac dis","Pregnancy-related sepsis",0.802890903245703,0.783195420323269,0.0717920325203254
"1566",26,57,0.814732635183803,1,"Chronic obstructive pulmonary dis","Pregnancy-related sepsis",0.876395055793491,0.861828104023724,0.0926475203252033
"1567",27,57,0.703630685507561,1,"Asthma","Pregnancy-related sepsis",0.75296110450859,0.72315093940993,0.0693784146341465
"1568",28,57,0.65309109143924,1,"Acute abdomen","Pregnancy-related sepsis",0.648741979297818,0.591930139528616,0.0642721544715449
"1569",29,57,0.720041035806352,1,"Liver cirrhosis","Pregnancy-related sepsis",0.794148145843303,0.771434052039779,0.0673334959349595
"1570",30,57,0.668012957412828,1,"Renal failure","Pregnancy-related sepsis",0.725250717375991,0.685695204641747,0.0605241463414635
"1571",31,57,0.718994009762493,1,"Epilepsy","Pregnancy-related sepsis",0.768908863347149,0.743103433218113,0.0695769918699188
"1572",32,57,0.716088747374504,1,"Other and unspecified NCD","Pregnancy-related sepsis",0.749054127151031,0.699629942995365,0.0586926422764227
"1573",33,57,0.769239402967821,1,"Congenital malformation","Pregnancy-related sepsis",0.810416008779734,0.787892401517007,0.0649142682926831
"1574",34,57,0.744997447143406,1,"Prematurity","Pregnancy-related sepsis",0.758924207132996,0.730198034116471,0.068034105691057
"1575",35,57,0.752678259099926,1,"Birth asphyxia","Pregnancy-related sepsis",0.773800395110146,0.749034957165918,0.0700610975609758
"1576",36,57,0.705417027620399,1,"Neonatal pneumonia","Pregnancy-related sepsis",0.7097211738685,0.669814686892389,0.0679574390243904
"1577",37,57,0.671318547961007,1,"Neonatal sepsis","Pregnancy-related sepsis",0.680458080230288,0.628724953287985,0.0575895528455286
"1578",38,57,0.690530362363903,1,"Other and unspecified neonatal CoD","Pregnancy-related sepsis",0.71344341292584,0.661570249274868,0.0535814227642278
"1579",39,57,0.75189358247601,1,"Fresh stillbirth","Pregnancy-related sepsis",0.755714054970916,0.72686441497876,0.0666593089430895
"1580",40,57,0.741886428120307,1,"Macerated stillbirth","Pregnancy-related sepsis",0.743719431316218,0.712212813847565,0.0632221138211383
"1581",41,57,0.68092124166403,1,"Road traffic accident","Pregnancy-related sepsis",0.736780595585602,0.703426435290684,0.0606907317073171
"1582",42,57,0.703559153944186,1,"Other transport accident","Pregnancy-related sepsis",0.777768095530424,0.753519453374003,0.060705
"1583",43,57,0.679555955905416,1,"Accid fall","Pregnancy-related sepsis",0.733249744669516,0.698578188888099,0.0577761788617886
"1584",44,57,0.706806059393891,1,"Accid drowning and submersion","Pregnancy-related sepsis",0.757623163055079,0.729029794463207,0.0606219512195122
"1585",45,57,0.702107472735188,1,"Accid expos to smoke fire & flame","Pregnancy-related sepsis",0.74982242171453,0.719687033953213,0.0620284552845528
"1586",46,57,0.675512044871077,1,"Contact with venomous plant/animal","Pregnancy-related sepsis",0.738374545355246,0.704052827665689,0.0570210975609757
"1587",47,57,0.682800457186962,1,"Exposure to force of nature","Pregnancy-related sepsis",0.740669112197228,0.706750479532033,0.0563880487804878
"1588",48,57,0.633161753320875,1,"Accid poisoning & noxious subs","Pregnancy-related sepsis",0.69237401555518,0.647685404040083,0.0571828455284553
"1589",49,57,0.652558141867663,1,"Intentional self-harm","Pregnancy-related sepsis",0.707901713082671,0.667188709747696,0.0581788211382114
"1590",50,57,0.661312040935462,1,"Assault","Pregnancy-related sepsis",0.73388732377893,0.699189060299595,0.0611105284552846
"1591",51,57,0.618638466622607,1,"Other and unspecified external CoD","Pregnancy-related sepsis",0.644132003839458,0.577965070590526,0.0514419512195123
"1592",52,57,0.322094771329954,1,"Ectopic pregnancy","Pregnancy-related sepsis",0.354445726724012,0.222928118158957,0.0310752845528455
"1593",53,57,0.360179914473629,1,"Abortion-related death","Pregnancy-related sepsis",0.437691225688698,0.313983473397599,0.0384634959349593
"1594",54,57,0.503000632307046,1,"Pregnancy-induced hypertension","Pregnancy-related sepsis",0.57330681463739,0.490363224188525,0.0542621951219512
"1595",55,57,0.445901391719141,1,"Obstetric haemorrhage","Pregnancy-related sepsis",0.575075507935851,0.481444795824602,0.051359756097561
"1596",56,57,0.343019745754806,1,"Obstructed labour","Pregnancy-related sepsis",0.409074138417034,0.284286567261466,0.0361686991869919
"1597",1,58,0.745677543259513,1,"Sepsis (non-obstetric)","Anaemia of pregnancy",0.787548004882939,0.746031150565745,0.0650585772357724
"1598",2,58,0.787171276970117,1,"Acute resp infect incl pneumonia","Anaemia of pregnancy",0.827801624708244,0.813205344282261,0.0864732926829268
"1599",3,58,0.74828467497631,1,"HIV/AIDS related death","Anaemia of pregnancy",0.76883729449664,0.741508981387275,0.0809206910569106
"1600",4,58,0.817543401734351,1,"Diarrhoeal diseases","Anaemia of pregnancy",0.868816872221847,0.858145123208272,0.0967675609756096
"1601",5,58,0.791584782686251,1,"Malaria","Anaemia of pregnancy",0.804705932318637,0.785959453928577,0.0829829268292683
"1602",6,58,0.774108698073375,1,"Measles","Anaemia of pregnancy",0.832632597831715,0.817041565222221,0.0760029674796748
"1603",7,58,0.793892406070975,1,"Meningitis and encephalitis","Anaemia of pregnancy",0.835064267785595,0.821295830550913,0.0891862601626015
"1604",8,58,0.761147397824132,1,"Tetanus","Anaemia of pregnancy",0.806892592299528,0.776655972401924,0.068133861788618
"1605",9,58,0.808330312307862,1,"Pulmonary tuberculosis","Anaemia of pregnancy",0.851279860127029,0.84022096504368,0.088554918699187
"1606",10,58,0.786935448354028,1,"Pertussis","Anaemia of pregnancy",0.838524276295021,0.825637585340274,0.0810608130081301
"1607",11,58,0.761390356538621,1,"Haemorrhagic fever","Anaemia of pregnancy",0.762678510678069,0.735468801820485,0.0833472357723578
"1608",12,58,0.766923184218392,1,"Other and unspecified infect dis","Anaemia of pregnancy",0.782116938320543,0.754418176894561,0.0782277235772356
"1609",13,58,0.782607645087805,1,"Oral neoplasms","Anaemia of pregnancy",0.832851852518778,0.81902025491156,0.0803134552845528
"1610",14,58,0.821513804944758,1,"Digestive neoplasms","Anaemia of pregnancy",0.852676683028288,0.841091120426331,0.100875650406504
"1611",15,58,0.82927532694339,1,"Respiratory neoplasms","Anaemia of pregnancy",0.876310942471384,0.868627975822183,0.0928072357723577
"1612",16,58,0.701593984771916,1,"Breast neoplasms","Anaemia of pregnancy",0.749665329364013,0.719585309060327,0.0720452032520325
"1613",17,58,0.797042831840025,1,"Reproductive neoplasms MF","Anaemia of pregnancy",0.837385926386058,0.820818301242634,0.0985797154471544
"1614",18,58,0.755449381704184,1,"Other and unspecified neoplasms","Anaemia of pregnancy",0.787511999615541,0.763189109935928,0.0757606097560976
"1615",19,58,0.635278499070695,1,"Severe anaemia","Anaemia of pregnancy",0.5956342476683,0.496126367563662,0.0573839837398374
"1616",20,58,0.778459910722927,1,"Severe malnutrition","Anaemia of pregnancy",0.793233108593165,0.771949483831513,0.0820705284552844
"1617",21,58,0.77107330365919,1,"Diabetes mellitus","Anaemia of pregnancy",0.835104041011894,0.821032851352175,0.0784469918699187
"1618",22,58,0.740634782498494,1,"Acute cardiac disease","Anaemia of pregnancy",0.786410155907306,0.760220266009799,0.0712668292682928
"1619",23,58,0.716011309777342,1,"Sickle cell with crisis","Anaemia of pregnancy",0.739790413961318,0.68430646238619,0.0642355284552847
"1620",24,58,0.767815601331651,1,"Stroke","Anaemia of pregnancy",0.821350802172026,0.805219509239189,0.0791193089430892
"1621",25,58,0.757756125171829,1,"Other and unspecified cardiac dis","Anaemia of pregnancy",0.802786159370665,0.781341035002724,0.0761883739837397
"1622",26,58,0.821248312389656,1,"Chronic obstructive pulmonary dis","Anaemia of pregnancy",0.875837363943137,0.863835532427015,0.098043861788618
"1623",27,58,0.737910546680832,1,"Asthma","Anaemia of pregnancy",0.791925370676073,0.770843781491944,0.0769414227642275
"1624",28,58,0.761229437222674,1,"Acute abdomen","Anaemia of pregnancy",0.808810687565797,0.78950563194057,0.0792294715447153
"1625",29,58,0.801332032722921,1,"Liver cirrhosis","Anaemia of pregnancy",0.86938462006168,0.858036330137926,0.0794778048780486
"1626",30,58,0.762256311515908,1,"Renal failure","Anaemia of pregnancy",0.817200013856673,0.795883832264474,0.0733839024390246
"1627",31,58,0.766607803999222,1,"Epilepsy","Anaemia of pregnancy",0.808147227125108,0.789656318061297,0.0785302439024388
"1628",32,58,0.743128909629431,1,"Other and unspecified NCD","Anaemia of pregnancy",0.77594256930583,0.727629496257355,0.0651215040650406
"1629",33,58,0.785796148299281,1,"Congenital malformation","Anaemia of pregnancy",0.834965795355871,0.814188682628639,0.0707658943089432
"1630",34,58,0.786683140866564,1,"Prematurity","Anaemia of pregnancy",0.807864792913124,0.787676274039475,0.0763003658536585
"1631",35,58,0.784288082421231,1,"Birth asphyxia","Anaemia of pregnancy",0.811216210336076,0.793334747266956,0.0774493089430894
"1632",36,58,0.812170504545239,1,"Neonatal pneumonia","Anaemia of pregnancy",0.834128853201101,0.81974503149323,0.0828456504065039
"1633",37,58,0.800502182658832,1,"Neonatal sepsis","Anaemia of pregnancy",0.825624861251144,0.80607664982286,0.0732094715447155
"1634",38,58,0.743235900222481,1,"Other and unspecified neonatal CoD","Anaemia of pregnancy",0.77709541432985,0.73766356375634,0.061884268292683
"1635",39,58,0.792662287765434,1,"Fresh stillbirth","Anaemia of pregnancy",0.807561741582528,0.789324357690528,0.0747670325203251
"1636",40,58,0.784821098713933,1,"Macerated stillbirth","Anaemia of pregnancy",0.798652859553839,0.778023287642248,0.0713298373983739
"1637",41,58,0.748113252854993,1,"Road traffic accident","Anaemia of pregnancy",0.798639262169878,0.777502607979767,0.070920406504065
"1638",42,58,0.762594689224826,1,"Other transport accident","Anaemia of pregnancy",0.832976484889563,0.817973091974639,0.0701216666666667
"1639",43,58,0.734189947439527,1,"Accid fall","Anaemia of pregnancy",0.790131925146022,0.766477700339626,0.0665830894308943
"1640",44,58,0.757036211124568,1,"Accid drowning and submersion","Anaemia of pregnancy",0.806232405156635,0.786435058819801,0.0692215447154471
"1641",45,58,0.753449119754546,1,"Accid expos to smoke fire & flame","Anaemia of pregnancy",0.797917083299912,0.777014194894439,0.0708353658536585
"1642",46,58,0.729957486020842,1,"Contact with venomous plant/animal","Anaemia of pregnancy",0.791578291800485,0.766984899808853,0.0657548373983741
"1643",47,58,0.738734705233156,1,"Exposure to force of nature","Anaemia of pregnancy",0.792864923456066,0.768348324123955,0.0651949593495935
"1644",48,58,0.712892085819054,1,"Accid poisoning & noxious subs","Anaemia of pregnancy",0.757571085263064,0.727453988278672,0.0684247154471544
"1645",49,58,0.706809770635536,1,"Intentional self-harm","Anaemia of pregnancy",0.760007983405531,0.730261372823855,0.0670223170731707
"1646",50,58,0.7191438425291,1,"Assault","Anaemia of pregnancy",0.779069163851341,0.755393656519376,0.0705312601626017
"1647",51,58,0.686043095139374,1,"Other and unspecified external CoD","Anaemia of pregnancy",0.702985806425465,0.648960860568311,0.0609358536585367
"1648",52,58,0.467641611476481,1,"Ectopic pregnancy","Anaemia of pregnancy",0.546174188537301,0.459073496685734,0.0477683739837398
